               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  59,            0.029905,            0.037082,           0.0090924,              0.9977,              0.9993,             0.99487,             0.90017,             0.02342,            0.033055,           0.0071725,           0.0082581,           0.0082581,           0.0082581
                  60,            0.028847,            0.035566,           0.0090006,             0.99788,             0.99936,             0.99487,             0.90361,            0.023272,            0.032987,           0.0071888,           0.0082019,           0.0082019,           0.0082019
                  61,            0.029251,            0.035766,           0.0089375,             0.99789,             0.99947,             0.99489,             0.90181,            0.023455,            0.032946,           0.0071229,            0.008145,            0.008145,            0.008145
                  62,            0.029229,            0.035743,           0.0089617,             0.99781,             0.99947,             0.99486,             0.90364,            0.023165,            0.032864,           0.0071282,           0.0080875,           0.0080875,           0.0080875
                  63,            0.029264,            0.036423,           0.0090159,             0.99771,             0.99947,             0.99488,             0.90509,             0.02314,            0.032657,           0.0071251,           0.0080294,           0.0080294,           0.0080294
                  64,            0.029472,            0.036092,           0.0089869,             0.99772,             0.99947,             0.99489,             0.90403,            0.022936,            0.032576,           0.0071114,           0.0079706,           0.0079706,           0.0079706
                  65,            0.029267,            0.036248,           0.0089567,             0.99771,             0.99946,              0.9949,             0.90676,            0.023057,            0.032314,           0.0070614,           0.0079112,           0.0079112,           0.0079112
                  66,            0.029063,             0.03612,           0.0091076,             0.99771,             0.99947,             0.99485,             0.90338,            0.023092,            0.032462,           0.0070915,           0.0078512,           0.0078512,           0.0078512
                  67,            0.029152,             0.03601,           0.0089469,             0.99778,             0.99946,             0.99483,             0.90829,            0.022917,            0.032452,           0.0071003,           0.0077907,           0.0077907,           0.0077907
                  68,            0.029464,            0.036174,           0.0090093,             0.99766,             0.99947,             0.99483,             0.90574,            0.023024,            0.032408,            0.007051,           0.0077296,           0.0077296,           0.0077296
                  69,            0.028454,            0.035086,           0.0089005,             0.99777,             0.99947,             0.99488,             0.90586,            0.022831,            0.032256,            0.007125,           0.0076679,           0.0076679,           0.0076679
                  70,            0.028395,            0.035958,           0.0089095,             0.99786,              0.9993,             0.99489,             0.90899,            0.022609,            0.032181,           0.0070901,           0.0076057,           0.0076057,           0.0076057
                  71,             0.02824,            0.034934,           0.0088365,             0.99783,              0.9993,             0.99489,             0.90923,            0.022703,            0.032102,           0.0071127,            0.007543,            0.007543,            0.007543
                  72,            0.028199,            0.035106,           0.0089482,             0.99778,             0.99947,             0.99487,             0.90858,            0.022914,             0.03233,           0.0070695,           0.0074797,           0.0074797,           0.0074797
                  73,            0.028368,            0.035315,             0.00888,             0.99783,              0.9993,             0.99484,             0.90735,            0.022719,            0.032147,           0.0070704,            0.007416,            0.007416,            0.007416
                  74,            0.028937,            0.036505,           0.0088672,             0.99772,             0.99933,              0.9949,             0.90359,            0.022865,            0.032363,           0.0070549,           0.0073518,           0.0073518,           0.0073518
                  75,            0.028624,            0.035308,           0.0089163,              0.9978,             0.99947,             0.99491,             0.90799,            0.022623,            0.031806,           0.0070343,           0.0072872,           0.0072872,           0.0072872
                  76,            0.027965,             0.03406,           0.0087647,             0.99778,             0.99947,             0.99487,             0.90741,            0.022644,            0.032029,            0.007038,           0.0072221,           0.0072221,           0.0072221
                  77,            0.027952,            0.033894,           0.0088099,             0.99771,             0.99947,             0.99486,             0.90698,            0.022703,            0.032247,           0.0071054,           0.0071566,           0.0071566,           0.0071566
                  78,            0.027848,            0.034432,           0.0088494,             0.99768,             0.99946,              0.9949,             0.90967,            0.022528,            0.031817,           0.0070427,           0.0070906,           0.0070906,           0.0070906
                  79,            0.028475,            0.035232,           0.0089662,             0.99777,             0.99946,              0.9949,             0.90643,            0.022576,            0.031704,           0.0070141,           0.0070243,           0.0070243,           0.0070243
                  80,            0.028382,            0.035088,           0.0088274,             0.99749,             0.99946,             0.99493,             0.91116,            0.022646,            0.032071,           0.0070249,           0.0069576,           0.0069576,           0.0069576
                  81,            0.028275,            0.035077,           0.0087814,             0.99769,             0.99946,             0.99492,             0.91077,            0.022536,            0.031855,           0.0070067,           0.0068906,           0.0068906,           0.0068906
                  82,              0.0284,             0.03529,           0.0090006,             0.99776,             0.99947,             0.99489,             0.91178,            0.022481,            0.031814,           0.0070178,           0.0068232,           0.0068232,           0.0068232
                  83,            0.027641,            0.033901,           0.0087372,              0.9975,              0.9993,             0.99489,             0.90967,            0.022544,            0.031734,           0.0069914,           0.0067555,           0.0067555,           0.0067555
                  84,            0.027684,            0.033424,           0.0088369,              0.9977,             0.99914,              0.9949,             0.91075,            0.022508,            0.031917,           0.0069855,           0.0066874,           0.0066874,           0.0066874
                  85,            0.027461,            0.034214,           0.0087855,             0.99783,             0.99917,             0.99486,             0.91248,            0.022466,            0.031571,           0.0070149,           0.0066191,           0.0066191,           0.0066191
                  86,            0.028006,            0.034705,           0.0089012,             0.99776,             0.99947,             0.99483,             0.91136,            0.022504,            0.031871,           0.0069939,           0.0065505,           0.0065505,           0.0065505
                  87,            0.027613,             0.03422,           0.0088323,             0.99778,              0.9993,             0.99489,              0.9112,            0.022359,            0.031437,           0.0069829,           0.0064816,           0.0064816,           0.0064816
                  88,            0.027559,            0.033936,           0.0088014,             0.99785,             0.99964,             0.99485,             0.91248,            0.022367,            0.031376,           0.0069662,           0.0064125,           0.0064125,           0.0064125
                  89,            0.027972,            0.034008,           0.0087941,             0.99779,             0.99947,             0.99487,             0.91261,             0.02239,            0.031573,           0.0069503,           0.0063432,           0.0063432,           0.0063432
                  90,            0.027801,            0.034452,           0.0088795,             0.99781,             0.99947,             0.99485,             0.91101,            0.022532,            0.031846,           0.0069639,           0.0062737,           0.0062737,           0.0062737
                  91,            0.027548,            0.033589,           0.0088417,             0.99769,             0.99947,             0.99487,             0.91314,            0.022361,            0.031454,           0.0069738,            0.006204,            0.006204,            0.006204
                  92,            0.027293,            0.034039,           0.0088095,             0.99773,             0.99947,             0.99486,             0.91306,            0.022267,            0.031382,           0.0069303,           0.0061341,           0.0061341,           0.0061341
                  93,            0.027068,            0.033119,           0.0087379,             0.99776,             0.99947,             0.99487,             0.91173,            0.022376,            0.031409,           0.0069554,            0.006064,            0.006064,            0.006064
                  94,            0.026901,            0.032705,           0.0087343,             0.99796,              0.9993,             0.99488,             0.91407,            0.022243,            0.031247,           0.0069318,           0.0059938,           0.0059938,           0.0059938
                  95,            0.027481,            0.034142,           0.0087756,              0.9978,             0.99947,             0.99487,             0.91255,            0.022325,            0.031455,           0.0069391,           0.0059235,           0.0059235,           0.0059235
                  96,            0.027242,            0.033457,           0.0087235,             0.99775,              0.9993,             0.99485,             0.91296,            0.022426,            0.031319,           0.0069096,           0.0058531,           0.0058531,           0.0058531
                  97,            0.026848,            0.032941,           0.0087591,             0.99782,             0.99947,             0.99485,             0.91482,            0.022141,            0.030904,           0.0069143,           0.0057826,           0.0057826,           0.0057826
                  98,            0.026826,            0.033343,           0.0087243,             0.99785,             0.99947,             0.99489,             0.91444,            0.022169,            0.030952,           0.0069002,            0.005712,            0.005712,            0.005712
                  99,            0.026724,            0.033573,           0.0086947,             0.99776,             0.99947,             0.99486,             0.91465,            0.022153,            0.030986,           0.0068969,           0.0056413,           0.0056413,           0.0056413
                 100,            0.026599,              0.0325,           0.0086654,             0.99772,             0.99946,             0.99485,             0.91456,             0.02212,            0.031046,           0.0068992,           0.0055707,           0.0055707,           0.0055707
                 101,            0.026846,             0.03278,           0.0086955,             0.99772,             0.99946,             0.99489,             0.91407,            0.022227,            0.031229,           0.0069303,              0.0055,              0.0055,              0.0055
                 102,             0.02671,            0.032469,           0.0086266,             0.99786,              0.9993,             0.99483,              0.9141,            0.022167,            0.030939,           0.0068797,           0.0054293,           0.0054293,           0.0054293
                 103,            0.026847,            0.032725,           0.0086277,             0.99779,             0.99947,             0.99484,             0.91493,            0.022142,            0.031125,           0.0068868,           0.0053587,           0.0053587,           0.0053587
                 104,            0.026986,             0.03374,           0.0087438,             0.99779,              0.9993,              0.9949,              0.9131,            0.022185,             0.03103,           0.0069012,            0.005288,            0.005288,            0.005288
                 105,            0.026942,            0.033306,           0.0087158,             0.99778,              0.9993,             0.99492,             0.91429,            0.022152,            0.031085,           0.0068707,           0.0052174,           0.0052174,           0.0052174
                 106,             0.02655,            0.033095,           0.0086862,             0.99805,             0.99947,             0.99491,             0.91554,            0.022139,             0.03101,           0.0068802,           0.0051469,           0.0051469,           0.0051469
                 107,            0.026473,             0.03279,           0.0087259,             0.99784,             0.99947,             0.99489,             0.91627,            0.022071,            0.030976,           0.0068729,           0.0050765,           0.0050765,           0.0050765
                 108,            0.026772,            0.032662,           0.0087642,             0.99768,             0.99947,             0.99491,             0.91462,            0.022095,            0.030948,           0.0068668,           0.0050062,           0.0050062,           0.0050062
                 109,            0.026467,            0.032743,           0.0086737,             0.99789,             0.99947,             0.99486,             0.91556,             0.02208,            0.030947,           0.0068663,            0.004936,            0.004936,            0.004936
                 110,            0.026385,            0.032272,           0.0086175,             0.99776,             0.99946,             0.99484,             0.91639,            0.022054,            0.030901,           0.0068639,           0.0048659,           0.0048659,           0.0048659
                 111,            0.026388,            0.032072,           0.0085883,             0.99776,              0.9993,             0.99488,             0.91539,            0.022037,            0.031025,           0.0068591,            0.004796,            0.004796,            0.004796
                 112,            0.026439,            0.032711,           0.0086033,             0.99801,              0.9993,              0.9949,               0.917,            0.022012,            0.030802,           0.0068313,           0.0047263,           0.0047263,           0.0047263
                 113,            0.026273,            0.031819,           0.0085975,             0.99808,             0.99947,             0.99488,             0.91689,            0.021996,            0.030826,           0.0068289,           0.0046568,           0.0046568,           0.0046568
                 114,            0.026246,            0.031956,           0.0085933,             0.99788,             0.99947,             0.99487,             0.91718,            0.021988,            0.030758,           0.0068318,           0.0045875,           0.0045875,           0.0045875
                 115,            0.026263,            0.032059,           0.0085596,             0.99806,             0.99941,             0.99488,             0.91782,            0.021977,            0.030732,           0.0068228,           0.0045184,           0.0045184,           0.0045184
                 116,            0.026182,            0.032581,           0.0086921,               0.998,             0.99947,             0.99487,             0.91713,            0.022005,            0.030845,           0.0068209,           0.0044495,           0.0044495,           0.0044495
                 117,            0.026152,            0.032048,           0.0086575,             0.99782,             0.99947,             0.99488,              0.9182,            0.022011,            0.030813,           0.0068076,           0.0043809,           0.0043809,           0.0043809
                 118,            0.025997,            0.031643,           0.0085799,             0.99777,             0.99947,             0.99489,             0.91867,            0.021976,            0.030663,           0.0068071,           0.0043126,           0.0043126,           0.0043126
                 119,            0.025934,             0.03193,           0.0086032,             0.99769,             0.99947,              0.9949,             0.91897,            0.021997,            0.030718,           0.0068247,           0.0042445,           0.0042445,           0.0042445
                 120,            0.026042,            0.031129,           0.0085832,             0.99779,              0.9993,             0.99488,             0.91834,            0.021974,            0.030692,           0.0068182,           0.0041768,           0.0041768,           0.0041768
