               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  87,            0.027375,            0.035666,           0.0085303,             0.99861,             0.99954,             0.99495,             0.90367,            0.022683,            0.031953,           0.0069602,           0.0064816,           0.0064816,           0.0064816
                  88,            0.027468,            0.034556,           0.0085663,             0.99856,             0.99954,             0.99494,             0.90388,            0.022751,            0.032098,            0.006991,           0.0064125,           0.0064125,           0.0064125
                  89,            0.027589,            0.034519,           0.0085005,             0.99862,             0.99954,             0.99494,             0.90501,             0.02281,            0.032384,            0.006956,           0.0063432,           0.0063432,           0.0063432
                  90,            0.027492,             0.03535,           0.0086494,             0.99865,             0.99954,             0.99492,             0.90242,            0.022846,            0.032017,           0.0069434,           0.0062737,           0.0062737,           0.0062737
                  91,             0.02695,            0.033834,           0.0084419,             0.99865,             0.99954,             0.99489,             0.90513,            0.022631,            0.032012,           0.0069711,            0.006204,            0.006204,            0.006204
                  92,            0.026796,            0.033793,           0.0085416,             0.99863,             0.99954,             0.99491,             0.90463,             0.02271,            0.031885,           0.0069166,           0.0061341,           0.0061341,           0.0061341
                  93,            0.027071,             0.03425,           0.0086274,              0.9986,             0.99954,             0.99492,             0.90531,            0.022626,            0.031975,           0.0069232,            0.006064,            0.006064,            0.006064
                  94,            0.027302,            0.034176,           0.0085957,             0.99859,             0.99954,             0.99496,             0.90675,             0.02265,            0.031968,           0.0069192,           0.0059938,           0.0059938,           0.0059938
                  95,            0.027681,            0.036216,           0.0086224,             0.99866,             0.99954,             0.99494,              0.9057,            0.022635,            0.032098,           0.0069275,           0.0059235,           0.0059235,           0.0059235
                  96,            0.027684,            0.035159,           0.0085209,             0.99864,             0.99954,             0.99495,             0.90706,            0.022529,            0.031604,           0.0069048,           0.0058531,           0.0058531,           0.0058531
                  97,            0.027283,            0.034553,           0.0086137,              0.9986,             0.99954,             0.99494,             0.90881,            0.022591,            0.031777,           0.0068978,           0.0057826,           0.0057826,           0.0057826
                  98,            0.027171,             0.03443,           0.0083672,             0.99861,             0.99954,             0.99494,             0.90786,            0.022568,            0.031608,           0.0068956,            0.005712,            0.005712,            0.005712
                  99,            0.026865,            0.034332,           0.0084382,             0.99865,             0.99954,             0.99493,             0.90994,            0.022518,            0.031721,           0.0069007,           0.0056413,           0.0056413,           0.0056413
                 100,            0.026683,            0.034171,           0.0083614,             0.99866,             0.99954,             0.99494,             0.90757,             0.02265,            0.031968,           0.0069183,           0.0055707,           0.0055707,           0.0055707
                 101,            0.026743,            0.033921,           0.0084569,             0.99863,             0.99954,             0.99494,             0.90889,            0.022424,            0.031591,           0.0068833,              0.0055,              0.0055,              0.0055
                 102,            0.026474,            0.033454,            0.008514,             0.99865,             0.99954,             0.99493,             0.90973,            0.022384,            0.031358,           0.0068701,           0.0054293,           0.0054293,           0.0054293
                 103,            0.026357,            0.033623,           0.0084753,             0.99861,             0.99954,             0.99494,             0.90687,            0.022458,            0.031761,           0.0068832,           0.0053587,           0.0053587,           0.0053587
                 104,            0.026704,            0.034278,           0.0084288,             0.99863,             0.99954,             0.99493,             0.91011,            0.022457,            0.031455,           0.0068628,            0.005288,            0.005288,            0.005288
