               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  48,             0.03067,            0.037354,           0.0089689,             0.99853,             0.99941,             0.99495,             0.89097,            0.024371,            0.033925,           0.0073578,           0.0088283,           0.0088283,           0.0088283
                  49,            0.030633,            0.038044,           0.0091006,             0.99845,             0.99941,             0.99491,             0.89115,            0.024699,            0.034135,            0.007393,           0.0087804,           0.0087804,           0.0087804
                  50,            0.029572,             0.03672,           0.0089165,             0.99855,             0.99947,             0.99494,             0.89272,            0.024474,            0.033999,           0.0073789,           0.0087316,           0.0087316,           0.0087316
                  51,             0.03064,            0.037417,           0.0090174,             0.99843,             0.99947,             0.99495,             0.89522,            0.024135,            0.033832,           0.0073207,            0.008682,            0.008682,            0.008682
                  52,            0.029899,            0.037067,           0.0089545,             0.99848,              0.9994,             0.99496,             0.89722,            0.023984,            0.033484,           0.0073246,           0.0086316,           0.0086316,           0.0086316
                  53,            0.030347,            0.037532,           0.0089656,             0.99836,             0.99943,             0.99492,             0.89995,            0.023871,            0.033364,           0.0072818,           0.0085805,           0.0085805,           0.0085805
                  54,            0.030093,            0.036658,           0.0089643,             0.99822,             0.99963,             0.99494,             0.89989,            0.023653,            0.033107,           0.0072749,           0.0085286,           0.0085286,           0.0085286
                  55,             0.03034,            0.036836,           0.0090646,             0.99855,             0.99934,             0.99495,             0.89646,            0.024217,            0.033864,           0.0073297,           0.0084759,           0.0084759,           0.0084759
                  56,            0.030076,            0.037293,           0.0088726,             0.99836,             0.99944,             0.99498,              0.8985,            0.023837,            0.033457,            0.007261,           0.0084225,           0.0084225,           0.0084225
                  57,            0.029247,            0.036125,           0.0088855,             0.99831,             0.99941,             0.99494,             0.89509,            0.023689,            0.033174,            0.007244,           0.0083684,           0.0083684,           0.0083684
                  58,              0.0292,            0.036357,           0.0087299,             0.99854,             0.99943,             0.99496,             0.89641,            0.024102,            0.033064,           0.0072116,           0.0083136,           0.0083136,           0.0083136
                  59,             0.03023,            0.037261,           0.0089146,             0.99845,             0.99943,             0.99497,             0.90351,            0.023369,            0.032684,           0.0072344,           0.0082581,           0.0082581,           0.0082581
                  60,            0.029156,            0.036981,           0.0088116,             0.99833,             0.99941,             0.99496,             0.90133,            0.023225,            0.032946,            0.007285,           0.0082019,           0.0082019,           0.0082019
                  61,            0.029221,            0.036426,           0.0087942,             0.99853,             0.99918,             0.99492,             0.89975,            0.023744,            0.033135,           0.0072239,            0.008145,            0.008145,            0.008145
                  62,            0.028591,            0.035355,           0.0088208,             0.99854,             0.99922,             0.99494,             0.90339,            0.023251,            0.032663,           0.0072523,           0.0080875,           0.0080875,           0.0080875
                  63,            0.028605,            0.035621,           0.0088942,             0.99828,             0.99926,             0.99495,             0.90049,            0.023781,            0.032953,           0.0072013,           0.0080294,           0.0080294,           0.0080294
                  64,            0.028968,            0.035548,           0.0088783,             0.99853,             0.99931,             0.99493,               0.905,            0.023227,            0.032593,           0.0072178,           0.0079706,           0.0079706,           0.0079706
                  65,            0.029011,            0.035836,           0.0088101,              0.9983,             0.99941,             0.99493,             0.90494,            0.023434,            0.032689,           0.0071981,           0.0079112,           0.0079112,           0.0079112
                  66,            0.029073,            0.035825,           0.0087282,             0.99829,             0.99941,             0.99493,             0.90115,            0.023523,            0.032554,            0.007216,           0.0078512,           0.0078512,           0.0078512
                  67,            0.029481,            0.036198,           0.0089137,             0.99833,              0.9994,             0.99494,             0.90317,             0.02341,            0.032819,            0.007205,           0.0077907,           0.0077907,           0.0077907
