               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  52,             0.02817,            0.035318,           0.0090183,             0.99786,             0.99903,              0.9949,             0.90236,            0.023326,            0.032599,           0.0071167,           0.0053587,           0.0053587,           0.0053587
                  53,            0.028114,              0.0353,           0.0090619,             0.99745,             0.99947,             0.99492,             0.90135,            0.023273,             0.03264,           0.0071087,           0.0052174,           0.0052174,           0.0052174
                  54,            0.027635,            0.034059,           0.0089253,             0.99785,             0.99947,              0.9949,              0.9056,             0.02287,            0.032249,           0.0071124,           0.0050765,           0.0050765,           0.0050765
                  55,            0.027891,            0.034327,           0.0090032,             0.99781,             0.99947,             0.99491,             0.90874,             0.02264,            0.032096,           0.0070789,            0.004936,            0.004936,            0.004936
                  56,            0.027843,             0.03478,           0.0090018,             0.99779,             0.99946,             0.99489,             0.90632,            0.022809,            0.032125,           0.0070665,            0.004796,            0.004796,            0.004796
                  57,            0.027375,            0.033901,           0.0088502,             0.99776,             0.99946,             0.99488,             0.90876,            0.022685,            0.031911,           0.0070283,           0.0046568,           0.0046568,           0.0046568
                  58,            0.027576,            0.034507,           0.0089523,             0.99778,              0.9993,             0.99487,             0.90697,            0.022707,             0.03209,           0.0070478,           0.0045184,           0.0045184,           0.0045184
                  59,            0.027571,            0.034469,           0.0089408,             0.99773,             0.99933,             0.99489,             0.90693,            0.022695,            0.031841,           0.0070065,           0.0043809,           0.0043809,           0.0043809
                  60,            0.027022,            0.033323,           0.0088566,             0.99786,             0.99947,              0.9949,             0.91038,            0.022495,            0.031766,           0.0070105,           0.0042445,           0.0042445,           0.0042445
                  61,            0.027044,            0.033403,           0.0087669,              0.9978,             0.99947,             0.99491,             0.90863,            0.022587,            0.031767,           0.0069635,           0.0041094,           0.0041094,           0.0041094
                  62,            0.026862,            0.032939,           0.0088184,             0.99784,             0.99947,             0.99492,             0.91114,            0.022466,             0.03177,           0.0069872,           0.0039757,           0.0039757,           0.0039757
                  63,             0.02684,            0.033604,           0.0088851,             0.99781,             0.99947,              0.9949,             0.91057,            0.022454,            0.031595,           0.0069727,           0.0038434,           0.0038434,           0.0038434
                  64,            0.026812,            0.033125,           0.0088304,             0.99768,             0.99946,              0.9949,             0.91078,            0.022447,            0.031646,           0.0069547,           0.0037128,           0.0037128,           0.0037128
                  65,            0.026604,            0.032983,           0.0088033,             0.99762,             0.99947,             0.99489,             0.91178,            0.022341,            0.031321,            0.006929,            0.003584,            0.003584,            0.003584
                  66,            0.026783,            0.033447,           0.0089574,             0.99766,             0.99934,             0.99492,             0.91323,            0.022338,            0.031294,           0.0069281,            0.003457,            0.003457,            0.003457
                  67,            0.026563,            0.033006,           0.0087705,             0.99775,             0.99947,              0.9949,             0.91343,            0.022364,            0.031513,           0.0069368,           0.0033321,           0.0033321,           0.0033321
                  68,            0.026722,             0.03297,           0.0088413,             0.99749,             0.99947,             0.99491,              0.9152,            0.022218,            0.031142,           0.0069021,           0.0032093,           0.0032093,           0.0032093
                  69,            0.026321,            0.032405,           0.0087163,             0.99758,             0.99946,              0.9949,             0.91365,            0.022287,             0.03124,           0.0069158,           0.0030888,           0.0030888,           0.0030888
                  70,            0.026281,             0.03324,           0.0087335,             0.99784,             0.99947,             0.99491,             0.91363,            0.022271,            0.031305,           0.0069036,           0.0029706,           0.0029706,           0.0029706
                  71,            0.026131,             0.03243,           0.0086501,             0.99787,             0.99947,             0.99492,             0.91421,            0.022227,            0.031232,           0.0069193,            0.002855,            0.002855,            0.002855
                  72,            0.026303,            0.032811,           0.0087726,             0.99788,             0.99947,             0.99491,             0.91463,            0.022249,            0.031268,           0.0068892,           0.0027419,           0.0027419,           0.0027419
                  73,            0.026221,            0.032709,           0.0086923,             0.99782,             0.99947,             0.99491,             0.91433,            0.022154,            0.031061,           0.0068686,           0.0026316,           0.0026316,           0.0026316
                  74,             0.02606,            0.033007,           0.0086781,             0.99781,             0.99947,              0.9949,             0.91472,            0.022194,            0.031014,           0.0068609,           0.0025241,           0.0025241,           0.0025241
                  75,            0.026151,            0.032289,           0.0087339,             0.99774,             0.99947,             0.99492,              0.9146,             0.02217,            0.031152,           0.0068461,           0.0024195,           0.0024195,           0.0024195
                  76,            0.025807,            0.031514,           0.0085684,             0.99781,             0.99947,             0.99489,             0.91387,            0.022188,            0.031096,           0.0068386,            0.002318,            0.002318,            0.002318
                  77,            0.025965,            0.031579,           0.0086232,             0.99776,             0.99947,              0.9949,             0.91445,            0.022193,            0.031173,           0.0068499,           0.0022196,           0.0022196,           0.0022196
                  78,            0.025997,            0.032113,           0.0086623,             0.99775,             0.99946,             0.99491,             0.91655,            0.022091,            0.031013,           0.0068519,           0.0021245,           0.0021245,           0.0021245
                  79,            0.026159,            0.032419,           0.0087723,             0.99782,             0.99947,             0.99491,             0.91556,            0.022136,            0.030885,           0.0068335,           0.0020327,           0.0020327,           0.0020327
                  80,            0.026034,            0.032163,           0.0086427,             0.99787,             0.99946,             0.99491,             0.91529,            0.022167,            0.031148,           0.0068374,           0.0019443,           0.0019443,           0.0019443
                  81,            0.025751,            0.031982,           0.0085778,             0.99761,             0.99947,              0.9949,             0.91472,            0.022084,            0.031056,           0.0068259,           0.0018594,           0.0018594,           0.0018594
                  82,            0.026321,            0.032756,           0.0088337,             0.99784,             0.99947,              0.9949,             0.91645,              0.0221,             0.03108,           0.0068361,           0.0017781,           0.0017781,           0.0017781
                  83,            0.025779,             0.03154,           0.0085767,             0.99787,             0.99947,             0.99489,             0.91706,             0.02205,            0.030849,           0.0068205,           0.0017005,           0.0017005,           0.0017005
